358000;259;Dåžka trvania heap pop
359000;302;Dåžka trvania heap pop
360000;260;Dåžka trvania heap pop
361000;250;Dåžka trvania heap pop
362000;251;Dåžka trvania heap pop
363000;254;Dåžka trvania heap pop
364000;251;Dåžka trvania heap pop
365000;251;Dåžka trvania heap pop
366000;305;Dåžka trvania heap pop
367000;253;Dåžka trvania heap pop
368000;252;Dåžka trvania heap pop
369000;261;Dåžka trvania heap pop
370000;252;Dåžka trvania heap pop
371000;261;Dåžka trvania heap pop
372000;533;Dåžka trvania heap pop
373000;253;Dåžka trvania heap pop
374000;304;Dåžka trvania heap pop
375000;252;Dåžka trvania heap pop
376000;251;Dåžka trvania heap pop
377000;250;Dåžka trvania heap pop
378000;302;Dåžka trvania heap pop
379000;251;Dåžka trvania heap pop
380000;251;Dåžka trvania heap pop
381000;309;Dåžka trvania heap pop
382000;250;Dåžka trvania heap pop
383000;257;Dåžka trvania heap pop
384000;251;Dåžka trvania heap pop
385000;252;Dåžka trvania heap pop
386000;260;Dåžka trvania heap pop
387000;258;Dåžka trvania heap pop
388000;252;Dåžka trvania heap pop
389000;253;Dåžka trvania heap pop
390000;253;Dåžka trvania heap pop
391000;260;Dåžka trvania heap pop
392000;308;Dåžka trvania heap pop
393000;252;Dåžka trvania heap pop
394000;305;Dåžka trvania heap pop
395000;253;Dåžka trvania heap pop
396000;309;Dåžka trvania heap pop
397000;261;Dåžka trvania heap pop
398000;251;Dåžka trvania heap pop
399000;324;Dåžka trvania heap pop
400000;251;Dåžka trvania heap pop
401000;253;Dåžka trvania heap pop
402000;257;Dåžka trvania heap pop
403000;258;Dåžka trvania heap pop
404000;251;Dåžka trvania heap pop
405000;257;Dåžka trvania heap pop
406000;272;Dåžka trvania heap pop
407000;252;Dåžka trvania heap pop
408000;258;Dåžka trvania heap pop
409000;253;Dåžka trvania heap pop
410000;252;Dåžka trvania heap pop
411000;250;Dåžka trvania heap pop
412000;251;Dåžka trvania heap pop
413000;251;Dåžka trvania heap pop
414000;257;Dåžka trvania heap pop
415000;251;Dåžka trvania heap pop
416000;251;Dåžka trvania heap pop
417000;252;Dåžka trvania heap pop
418000;259;Dåžka trvania heap pop
419000;249;Dåžka trvania heap pop
420000;413;Dåžka trvania heap pop
421000;257;Dåžka trvania heap pop
422000;259;Dåžka trvania heap pop
423000;303;Dåžka trvania heap pop
424000;302;Dåžka trvania heap pop
425000;303;Dåžka trvania heap pop
426000;254;Dåžka trvania heap pop
427000;252;Dåžka trvania heap pop
428000;250;Dåžka trvania heap pop
429000;426;Dåžka trvania heap pop
430000;251;Dåžka trvania heap pop
431000;304;Dåžka trvania heap pop
432000;493;Dåžka trvania heap pop
433000;253;Dåžka trvania heap pop
434000;251;Dåžka trvania heap pop
435000;252;Dåžka trvania heap pop
436000;327;Dåžka trvania heap pop
437000;307;Dåžka trvania heap pop
438000;302;Dåžka trvania heap pop
439000;253;Dåžka trvania heap pop
440000;307;Dåžka trvania heap pop
441000;252;Dåžka trvania heap pop
442000;257;Dåžka trvania heap pop
443000;309;Dåžka trvania heap pop
444000;252;Dåžka trvania heap pop
445000;255;Dåžka trvania heap pop
446000;316;Dåžka trvania heap pop
447000;310;Dåžka trvania heap pop
448000;251;Dåžka trvania heap pop
449000;251;Dåžka trvania heap pop
450000;253;Dåžka trvania heap pop
451000;252;Dåžka trvania heap pop
452000;258;Dåžka trvania heap pop
453000;251;Dåžka trvania heap pop
454000;252;Dåžka trvania heap pop
455000;252;Dåžka trvania heap pop
456000;462;Dåžka trvania heap pop
457000;250;Dåžka trvania heap pop
458000;251;Dåžka trvania heap pop
459000;251;Dåžka trvania heap pop
460000;304;Dåžka trvania heap pop
461000;251;Dåžka trvania heap pop
462000;306;Dåžka trvania heap pop
463000;258;Dåžka trvania heap pop
464000;264;Dåžka trvania heap pop
465000;252;Dåžka trvania heap pop
466000;250;Dåžka trvania heap pop
467000;252;Dåžka trvania heap pop
468000;251;Dåžka trvania heap pop
469000;309;Dåžka trvania heap pop
470000;253;Dåžka trvania heap pop
471000;251;Dåžka trvania heap pop
472000;260;Dåžka trvania heap pop
473000;253;Dåžka trvania heap pop
474000;274;Dåžka trvania heap pop
475000;258;Dåžka trvania heap pop
476000;299;Dåžka trvania heap pop
477000;252;Dåžka trvania heap pop
478000;254;Dåžka trvania heap pop
479000;259;Dåžka trvania heap pop
480000;251;Dåžka trvania heap pop
481000;457;Dåžka trvania heap pop
482000;252;Dåžka trvania heap pop
483000;420;Dåžka trvania heap pop
484000;258;Dåžka trvania heap pop
485000;303;Dåžka trvania heap pop
486000;251;Dåžka trvania heap pop
487000;270;Dåžka trvania heap pop
488000;253;Dåžka trvania heap pop
489000;250;Dåžka trvania heap pop
490000;252;Dåžka trvania heap pop
491000;272;Dåžka trvania heap pop
492000;304;Dåžka trvania heap pop
493000;328;Dåžka trvania heap pop
494000;252;Dåžka trvania heap pop
495000;252;Dåžka trvania heap pop
496000;253;Dåžka trvania heap pop
497000;258;Dåžka trvania heap pop
498000;264;Dåžka trvania heap pop
499000;629;Dåžka trvania heap pop
500000;470;Dåžka trvania heap pop
501000;261;Dåžka trvania heap pop
502000;257;Dåžka trvania heap pop
503000;252;Dåžka trvania heap pop
504000;262;Dåžka trvania heap pop
505000;251;Dåžka trvania heap pop
506000;252;Dåžka trvania heap pop
507000;303;Dåžka trvania heap pop
508000;252;Dåžka trvania heap pop
509000;306;Dåžka trvania heap pop
510000;257;Dåžka trvania heap pop
511000;250;Dåžka trvania heap pop
512000;259;Dåžka trvania heap pop
513000;253;Dåžka trvania heap pop
514000;252;Dåžka trvania heap pop
515000;447;Dåžka trvania heap pop
516000;250;Dåžka trvania heap pop
517000;262;Dåžka trvania heap pop
518000;250;Dåžka trvania heap pop
519000;254;Dåžka trvania heap pop
520000;252;Dåžka trvania heap pop
521000;251;Dåžka trvania heap pop
522000;252;Dåžka trvania heap pop
523000;252;Dåžka trvania heap pop
524000;251;Dåžka trvania heap pop
525000;264;Dåžka trvania heap pop
526000;266;Dåžka trvania heap pop
527000;264;Dåžka trvania heap pop
528000;267;Dåžka trvania heap pop
529000;265;Dåžka trvania heap pop
530000;264;Dåžka trvania heap pop
531000;265;Dåžka trvania heap pop
532000;368;Dåžka trvania heap pop
533000;264;Dåžka trvania heap pop
534000;264;Dåžka trvania heap pop
535000;300;Dåžka trvania heap pop
536000;324;Dåžka trvania heap pop
537000;266;Dåžka trvania heap pop
